site,year,month,micro,TAD,janzenDscore,TAD_elevCorr,janzenDscore_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,elevation_change,snow_presence
NH_nonforest,2014,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2014,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2014,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2014,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2014,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2014,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NM_soil,2010,9,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",confident_estimate,from metadata,1.1111111111111112,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2010,10,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0.16129032258064516,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2010,11,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,1,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2010,12,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,7.019354838709678,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,snow
NM_soil,2011,1,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,29.546666666666667,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,snow
NM_soil,2011,2,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,30.83448275862069,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,snow
NM_soil,2011,3,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,11.87741935483871,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,snow
NM_soil,2011,4,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,5,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,6,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,7,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,8,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,9,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,10,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0.719047619047619,35.882783,1097.8773589508394,1,-0.11,348.3000000000002,no snow
NM_soil,2011,11,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,0.44705882352941173,35.85412152941176,479.32453062939527,1,-0.11,348.3000000000002,no snow
NM_soil,2012,2,soil,NA,NA,NA,NA,Ponderosa pine,leaf-on,"Ponderosa pine overstory, Quercus gambelii understory",measured_daily,from metadata,29.86551724137931,35.8665415,747.3640895686877,1,-0.11,348.3000000000002,snow
OR,1999,7,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,1999,7,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2003,12,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,4.077419354838709,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2003,12,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,4.077419354838709,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2004,1,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,15.846666666666666,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2004,1,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,15.846666666666666,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2004,2,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.0724137931034483,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,2,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.0724137931034483,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,3,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.3096774193548387,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,3,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.3096774193548387,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,4,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,4,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,5,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,5,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,6,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,6,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,7,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,7,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,8,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,8,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,9,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,9,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,10,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,10,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,11,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.76,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2004,11,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.76,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2004,12,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,4.08,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2004,12,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,4.08,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2005,1,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,3.0172413793103448,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2005,1,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,3.0172413793103448,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2005,2,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.9896551724137931,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,2,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.9896551724137931,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,3,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.34838709677419355,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,3,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.34838709677419355,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,4,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,4,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,5,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,5,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,6,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,6,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,7,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,7,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,8,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,8,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,9,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,9,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,10,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,10,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,11,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.6799999999999999,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,11,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.6799999999999999,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2005,12,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.8387096774193548,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2005,12,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.8387096774193548,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,1,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.9166666666666665,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,1,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.9166666666666665,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,2,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.796551724137931,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,2,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.796551724137931,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,3,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.3096774193548387,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,3,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.3096774193548387,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,4,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,4,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,5,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,5,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,6,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,6,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,7,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,7,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,8,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,8,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,9,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,9,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,10,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,10,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,11,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.76,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2006,11,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.76,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2006,12,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,2.225806451612903,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2006,12,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,2.225806451612903,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2007,1,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,3.603333333333333,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2007,1,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,3.603333333333333,44.21705833,1808.5540620000343,1,2.85,957,snow
OR,2007,2,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.2793103448275862,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,2,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.2793103448275862,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,3,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.7935483870967742,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,3,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.7935483870967742,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,4,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,4,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,5,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,5,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,6,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,6,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,7,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,7,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,8,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,8,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,9,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,9,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,10,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,10,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,11,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.6799999999999999,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,11,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,0.6799999999999999,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2007,12,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.332258064516129,44.21705833,1808.5540620000343,1,-0.1,957,no snow
OR,2007,12,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,1.332258064516129,44.21705833,1808.5540620000343,1,2.85,957,no snow
OR,2008,1,soil,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,72.70322580645161,44.21705833,1808.5540620000343,1,-0.1,957,snow
OR,2008,1,surface,NA,NA,NA,NA,Dense coniferous,leaf-on,conifers,single_avg,from metadata,72.70322580645161,44.21705833,1808.5540620000343,1,2.85,957,snow
